asignatura	semestre	detalle	tipoBibliografia	copias	id	disponibilidad	carrera	
Psicología del desarrollo y el aprendizaje para la 1ra  infancia II	Tercer semestre	Kail, Robert V. y Cavanaugh, John C. (2006). Desarrollo humano: Una perspectiva del ciclo vital. Tercera edición. Ed. Thomson. - No. Pedido UDA 303.4 K13	Obligatoria	1	21343	0	parvularia	
Psicología del desarrollo y el aprendizaje para la 1ra  infancia II	Tercer semestre	Papalia, Diane E.; Olds, Wendkos Sally; Feldman, Duskin Ruth (2009). Psicología del desarrollo. Undécima edición. Ed. Mc.Graw Hill. - No. Pedido UDA 155.0202 P213p C.3	Obligatoria	8	23143	0	parvularia	
Psicología del desarrollo y el aprendizaje para la 1ra  infancia II	Tercer semestre	Hoffman, Lois; Paris, Scott, Hall Elizabeth (1996). Psicología del desarrollo hoy. Sexta edición. Ed. Mc. Graw Hill. - No. Pedido UDA 155.4 F278	Complementaria	18	162	0	parvularia	
Psicología del desarrollo y el aprendizaje para la 1ra  infancia II	Tercer semestre	Vidal, Lucena Margarita y Diaz, Curiel Juan (2002). Atención temprana: Guía práctica para la estimulación del nino de 0 a 3 años. Quinta edición. Ed. Cepe, Madrid, Espana Hill. Hill - No. Pedido UDA 155.4 V649	Complementaria	3	15705	0	parvularia	
Psicología del desarrollo y el aprendizaje para la 1ra  infancia II	Tercer semestre	Craig, Grace J. (1992). Desarrollo Psicológico. Ed. Pretince Hall Hispano Americana S.A. - No. Pedido UDA 155.7 C886	Complementaria	5	5041-10991	0	parvularia	
Psicología educacional.	Tercer semestre	Coll, Marchesi y Palacios (1995). Desarrollo Psicológico y Educación. Editorial Alianza.	Obligatoria	10	22513	0	parvularia	
Psicología educacional.	Tercer semestre	Good, T, L. y Brophy J(1986). Psicología Educativa contemporánea, Edit Mc Graw Hill, Mexico.	Obligatoria	6	10887	0	parvularia	
Psicología educacional.	Tercer semestre	Henson, K. (2000). Psicología Educativa para la enseñanza eficaz. México: International Thomson Edits.	Obligatoria	2	21829	0	parvularia	
Psicología educacional.	Tercer semestre	Loughlin C.E. y otro (1990); El ambiente de aprendizaje: Diseño y Organización; edit. Morata, Madrid.	Obligatoria	2	11882	0	parvularia	
Psicología educacional.	Tercer semestre	Alvares A (1987). Psicología y educación. Realizaciones y tendencias actuales en la investigación y en la práctica: axtas de las II jornadas internalizaciones de psicología y educación. Visor, Madrid.	Complementaria	1	14607	0	parvularia	
Psicología educacional.	Tercer semestre	Arauyo Joâo B y otro; (1993) Tecnología Educacional, edit. Paidós, Barcelona.	Complementaria	1	13136	0	parvularia	
Psicología educacional.	Tercer semestre	Aususbel D. (1998): Psicologia Educativa, Trillas; México.	Complementaria	1	13032	0	parvularia	
Psicología educacional.	Tercer semestre	Daud B.; Grahome F (1998); The Challenge of Problem Based Learning, Edit. Kage Page, USA.	Complementaria	2	11795	0	parvularia	
Psicología educacional.	Tercer semestre	Gardner H. (1995) Estructura de la mente: La teoría de las inteligencias múltiples, Ed. Fondo de cultura económica, México.	Complementaria	0	0	0	parvularia	
Psicología educacional.	Tercer semestre	Hagarty S.; Pocklington K (1989); Programas de Integración: Estudio de caso de integración de alumnos con necesidades especiales; Edit Siglo XXI de España; España.	Complementaria	1	12262	0	parvularia	
Psicología educacional.	Tercer semestre	Klinger C. (2000): Psicología cognitiva McGraw-Hill, Mexico.	Complementaria	1	16080	0	parvularia	
0	Cuarto semestre	Albert, L. S. (1991). Las relaciones interpersonales: Manual del animador. Barcelona: Herder.	Obligatoria	1	13072	0	parvularia	
0	0	Alejandro López, A. P. (1995). Introducción a la psicología de la comunicación : textos y ejercicios. Santiago, Chile : Universidad Católica de Chile.	Obligatoria	4	2868	0	parvularia	
0	0	D. Novara, E. P. (2007). Educación socioafectiva : 150 actividades para conocerse, comunicarse y aprender de los conflictos. Madrid: Narcea .	Obligatoria	1	22635	0	parvularia	
0	0	Goleman, D. (1996). La inteligencia emocional. Buenos Aires : Javier Vergara.	Obligatoria	4	9007-27107	0	parvularia	
0	0	Segal, J. (1998). Su inteligencia emocional : Aprenda a incrementarla y a usarla. Barcelona : Grijalbo.	Obligatoria	1	9967	0	parvularia	
0	0	Sergio Rulicki, M. C. (2007). CNV - Comunicación No-Verbal : cómo la inteligencia emocional se expresa a través de los gestos. Buenos Aires, Argentina : Ediciones Granica.	Obligatoria	3	22758	0	parvularia	
0	0	Steiner, C. P. (1998). La educacion emocional. Buenos Aires: Javier Vergara	Obligatoria	1	11153	0	parvularia	
0	0	Stevens, J. O. (1988). El darse cuenta : Sentir, imaginar, vivenciar. Santiago, Chile: Cuatro Vientos.	Obligatoria	3	8967-25111	0	parvularia	
0	0	Abarca Melo, Nureya (2012) Inteligencia emocional en el liderazgo, Santiago de Chile.	Complementaria	8	23988	0	parvularia	
Educación del Desarrollo a las Artes musicales.	Cuarto semestre	Hemsy. Violeta (2000) “Problemática actual y perspectivas de la educación musical para el siglo XXI”.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo a las Artes musicales.	Cuarto semestre	Sánchez,  Ortega, Paula (2001) La Musicalización ciudadana, un reto del educador musical en el contexto latinoamericano y caribeño. Cuba.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo a las Artes musicales.	Cuarto semestre	C. Talero-Gutiérrez, J.G. Zarruk-Serrano, A. Espinosa-Bode (2004) Percepción musical y funciones cognitivas rev neurol.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo a las Artes musicales.	Cuarto semestre	Shapiro, Lawrence E. (1997) La Inteligencia emocional de los niños. México. Vergara Editor, S.A.	Obligatoria	1	11449	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	Cañal, Santos, F., y Cañal, Ruiz, C. (2001). Música, danza y expresión corporal en educación infantil y primaria, tomo 1. Estudios Gráficos Europeos, s.a.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	Consejo Nacional de la Cultura y las Artes. (2016). Santiago, Chile. Manual de apoyo al facilitador TALLER DE TEATRO, Protagonistas en el juego	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	Consejo Nacional de la Cultura y las Artes. (2016). Santiago, Chile. Por qué enseñar arte y cómo hacerlo. Ograma impresores.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	Consejo Nacional de la Cultura y las Artes. (2016). Aportes de los lenguajes artísticos a la educación, Fichas descriptivas.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	García-Huidobro, H. (2016). Paso de Gato. Pedagogía teatral: metodología activa en el aula.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	Gubern, R. (2014). Historia del cine. Editor digital: Titivilus.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	Potes, R. L. (2011). Guía de trabajo para actores, alcanza tus sueños.	Obligatoria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	Del Canto, Fariña. L., García-Huidobro, Valdés. M., Sedano, Solís. Ana., y Compañía La Balanza: Teatro & Educación. (2021). Santiago. Ediciones UC.	Complementaria	0	0	0	parvularia	
Educación del Desarrollo  de las Artes escénicas.	Cuarto semestre	García Huidobro, Valdés. M., y Compañía La Balanza. (2018). Pedagogía Teatral, metodología activa en el aula. Santiago. Ediciones UC.	Complementaria	1	19299	0	parvularia	
Ética profesional	Cuarto semestre	Cembranos Pérez, C, Gallego Perez P, Cárdenas Bernat, M. (1984).La ensenánza de la ética en bachillerato y formación profesional. Madrid : Narcea.	Obligatoria	1	13172	0	parvularia	
Ética profesional	Cuarto semestre	Corres Fontecilla, Pedro Pablo. (2015).Ética para educadores: ¿Cuál es el lugar de la ética en el siglo XXI. Santiago, Chile: Editorial Universitaria.	Obligatoria	2	27280	0	parvularia	
Ética profesional	Cuarto semestre	Da Costa Leiva, Miguel, (1998). Introducción a la ética profesional. Universidad de Concepción. Concepción: Universidad de Concepción.	Obligatoria	1	13990	0	parvularia	
Ética profesional	Cuarto semestre	Hasche Sánchez Renato. (1993). Guías de ética profesional. Antofagasta: Universidad Católica del Norte.	Obligatoria	2	4858	0	parvularia	
Ética profesional	Cuarto semestre	Hernández Baqueiro, Alberto; Constante López, Alberto, (2006). Ética actual y profesional: lecturas para la convivencia global en el siglo XXI. México: Thomson.	Obligatoria	2	22779	0	parvularia	
Ética profesional	Cuarto semestre	Subsecretaría de Educación Parvularia, (2019). Marco para la Buena Enseñanza de la Educación Parvularia: Referente para una práctica pedagógica reflexiva y pertinente. Chile, Santiago: Ministerio de Educación.	Complementaria	0	0	0	parvularia	
Ética profesional	Cuarto semestre	Subsecretaría de Educación Parvularia, (2017) Orientaciones para el Buen Trato en Educación Parvularia: Hacia una práctica bientratante y protectora. Chile, Santiago: Ministerio de Educación.	Complementaria	0	0	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Briones, Guillermo. Evaluación educacional, 1993 Santafé de Bogotá: SECAB.	Obligatoria	1	1879	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Casanova, María Antonia, Manual de evaluación educativa, 1995. Madrid: La Muralla, S.A.	Obligatoria	5	1193	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Castillo Arredondo, Santiago. Prácticas de evaluación educativa: materiales e instrumentos, 2003, Pearson Educación S.A.	Obligatoria	1	21640	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Castillo Arredondo, Santiago, Compromisos de la evaluación educativa, 2008. España: Pearson Educación, 2008	Obligatoria	1	21641	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Cerda Gutiérrez, Hugo. 2003. La nueva evaluación educativa: Desempeño, logros, competencias y estándares, Bogotá: Cooperativa Editorial Magisterio.	Obligatoria	2	22346	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Lukas Mujika, José Francisco. Evaluación educativa, 2004. Madrid: Alianza Editorial, 2004	Obligatoria	1	19624	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Monedero Moya, Juan, Bases teóricas de la evaluación educativa, 1998 Málaga: Ediciones Aljibe.	Obligatoria	2	14778	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Pitluk, Laura, 2016. Las prácticas actuales en la educación inicial: Sentidos y sinsentidos. Posibles líneas de acción. La autoridad, las sanciones y los límites. El trabajo sobre lo grupal. Rosario : Homo Sapiens Ediciones	Obligatoria	3	26581	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Santos Guerra, Miguel Ángel. Evaluación educativa, 1996 Río de la Plata: Magisterio del Rio de la Plata	Obligatoria	2	8046	0	parvularia	
Evaluación para la Educación Parvularia.	Cuarto semestre	Stobart, Gordon, Tiempos de pruebas: Los usos y abusos de la evaluación, 2010. Madrid, Ediciones Morata, S. L.	Obligatoria	4	24516	0	parvularia	
Políticas educacionales	Cuarto semestre	Bohm, W., & Schiefelbein, E. (2008). Repensar la educación. Diez preguntas para mejorar la docencia. Santiago de Chile: Andrés Bello.	Obligatoria	1	24849	0	parvularia	
Políticas educacionales	Cuarto semestre	Contretas Domingo, J. (2001). La autonomía del profesorado. Madrid: Moratas S.L.	Obligatoria	2	11653	0	parvularia	
Políticas educacionales	Cuarto semestre	Peralta, María Victoria (2008). Innovaciones curriculares en educación infantil : Avanzado a propuesta posmoderna	Obligatoria	1	25365	0	parvularia	
Políticas educacionales	Cuarto semestre	Peralta Espinosa, M. (2006). Currículos educacionales en América Latina. Santiago de Chile: Andrés Bello.	Obligatoria	1	8888	0	parvularia	
Políticas educacionales	Cuarto semestre	Picazo Verdejo, P. (2007). La reforma del currículo escolar en Chile: entre tensiones creadoras y consenso necesario. Pensamiento Educativo, 313-333.	Obligatoria	0	0	0	parvularia	
Políticas educacionales	Cuarto semestre	Cerda, L. (2007). Un siglo de Educación Parvularia en Chile. Editorial Mataquito.	Complementaria	0	0	0	parvularia	
Políticas educacionales	Cuarto semestre	Silva Torrealba, B. (2018). Historia social de la educación chilena, ediciones Universidad Tecnológica Metropolitana	Complementaria	0	0	0	parvularia	
Políticas educacionales	Cuarto semestre	Stainback, S., & Stainback, W. (2007). Aulas Inclusivas. Un nuevo modo de enfocar y vivir el currículo. Madrid: Narcea.	Complementaria	0	0	0	parvularia	
Práctica de psicomotricidad.	Cuarto semestre	Jiménez , C. (2005). La inteligencia lúdica : Juego y neuropedagogía en tiempos de transformación, Bogotá : Cooperativa Editorial Magisterio. Clasif: 372.218 J61 2005	Obligatoria	2	24610	0	parvularia	
Práctica de psicomotricidad.	Cuarto semestre	Mateu, M. (1999). 1000 ejercicios y juegos aplicados a las actividades corporales de expresión. (4.ed.). Barcelona, España: Edit. Paidotribo	Obligatoria	4	6398	0	parvularia	
Práctica de psicomotricidad.	Cuarto semestre	Harf, R, Origlio, F, Pitluk, L. (2012).¿qué pasa con el juego en la educación Inicial? Buenos Aires. 371 Q3 2012	Obligatoria	2	26604	0	parvularia	
Práctica de psicomotricidad.	Cuarto semestre	Porstein , A. (2016) Cuerpo, juego y movimiento en el nivel inicial : Propuestas de educación física y expresión corporal , Homo Sapiens Ediciones.	Obligatoria	3	26583	0	parvularia	
Práctica de psicomotricidad.	Cuarto semestre	Stokoe, P. & Schächter, A. (1991). La Expresión Corporal. (2.ed.). Barcelona, España: Edit. Paidós.	Obligatoria	1	1717	0	parvularia	
Práctica de psicomotricidad.	Cuarto semestre	Ullúa, J. (2008), Volver a jugar en el jardín: Una visión de educación infantil natural personalizada, Homo Sapiens Ediciones, 371 U42 2008.	Obligatoria	2	26580	0	parvularia	
Práctica de psicomotricidad.	Cuarto semestre	Laura, P. Dente, L. Gonzalez, A. (2018) La centralidad del juego en la Educación Inicial: Diferentes modalidades lúdicas, Rosario, Argentina.	Complementaria	1	28253	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Alejandro López, A. P. (1995). Introducción a la psicología de la comunicación : textos y ejercicios. Santiago, Chile : Universidad Católica de Chile.	Obligatoria	4	2868	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	D. Novara, E. P. (2007). Educación socioafectiva : 150 actividades para conocerse, comunicarse y aprender de los conflictos. Madrid: Narcea .	Obligatoria	1	22635	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Feldman, J. R. (2005). Autoestima, cómo desarrollarla? : juegos, actividades, recursos, experiencias creativas. Madrid : Narcea.	Obligatoria	1	22503	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Goleman, D. (1996). La inteligencia emocional. Buenos Aires : Javier Vergara,.	Obligatoria	4	9007-27107	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Ruiz, A. (1994). Como ayudarse a uno mismo : Aplicaciones de la terapia cognitiva, para superar los problemas emocionales de la vida diaria. Santiago, Chile: San Pablo.	Obligatoria	2	7770	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Ruiz, A. (1996). Tus problemas : el sicólogo responde. Santiago, Chile: San Pablo.	Obligatoria	1	10195	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Segal, J. (1998). Su inteligencia emocional : Aprenda a incrementarla y a usarla. Barcelona : Grijalbo.	Obligatoria	1	9967	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Sergio Rulicki, M. C. (2007). CNV - Comunicación No-Verbal : cómo la inteligencia emocional se expresa a través de los gestos. Buenos Aires, Argentina : Ediciones Granica.	Obligatoria	3	22758	0	parvularia	
Desarrollo personal y profesional II	Quinto semestre 	Steiner, C. P. (1998). La educacion emocional. Javier Vergara: Buenos Aires.	Obligatoria	1	11153	0	parvularia	
